100 12 1 1973 0
-264 12 2 1973 0
-628 12 3 1973 0
-993 12 4 1973 0
-1357 12 5 1973 0
-1721 12 6 1973 0
-2085 12 7 1973 0
-2450 12 8 1973 0
-2814 12 9 1973 0
-3178 12 10 1973 0
-3542 12 11 1973 0
-3907 12 12 1973 0
-4271 12 13 1973 0
-4635 12 14 1973 0
-4999 12 15 1973 0
-5364 12 16 1973 0
-5728 12 17 1973 0
-6092 12 18 1973 0
-6456 12 19 1973 0
-6821 12 20 1973 83.59090909
-7185 12 21 1973 81.63636364
-7549 12 22 1973 79.72727273
-7913 12 23 1973 77.72727273
-8278 12 24 1973 76
-8642 12 25 1973 74.04545455
-9006 12 26 1973 72.09090909
-9370 12 27 1973 70.13636364
-9735 12 28 1973 68.18181818
-10099 12 29 1973 66.18181818
-10463 12 30 1973 64.18181818
-10827 12 31 1973 62.18181818
-11557 1 1 1973 60.18181818
-11921 1 2 1973 58.18181818
-12285 1 3 1973 64.18181818
-14476 1 4 1973 70.45454545
-14840 1 5 1973 76.45454545
-15204 1 6 1973 81.72727273
-15568 1 7 1973 87.72727273
-15933 1 8 1973 94
-16662 1 9 1973 99
-17026 1 10 1973 98
-17391 1 11 1973 96
-17390 1 12 1973 95
-17754 1 13 1973 94
-221 1 14 1973 93
-585 1 15 1973 91
-949 1 16 1973 90
-1314 1 17 1973 89.45454545
-1678 1 18 1973 88.27272727
-2042 1 19 1973 87.72727273
-2406 1 20 1973 87.27272727
-2771 1 21 1973 86.72727273
-3135 1 22 1973 85.54545455
-3499 1 23 1973 85
-3863 1 24 1973 87.31818182
-4228 1 25 1973 88.95454545
-4592 1 26 1973 91.27272727
-4956 1 27 1973 93.72727273
-5320 1 28 1973 96.04545455
-5685 1 29 1973 97.68181818
-6049 1 30 1973 99
-6413 1 31 1973 89.13636364
-6777 2 1 1973 79.27272727
-7142 2 2 1973 69.40909091
-7506 2 3 1973 59.13636364
-7870 2 4 1973 49.27272727
-8234 2 5 1973 39.40909091
-8599 2 6 1973 29.54545455
-8963 2 7 1973 39.40909091
-9327 2 8 1973 49.68181818
-9691 2 9 1973 59.54545455
-10056 2 10 1973 70
-10420 2 11 1973 79.86363636
-10784 2 12 1973 90.13636364
-11148 2 13 1973 99
-11513 2 14 1973 98.77272727
-11877 2 15 1973 98.77272727
-12241 2 16 1973 98.54545455
-14432 2 17 1973 98.54545455
-14796 2 18 1973 98.31818182
-15160 2 19 1973 98.31818182
-15524 2 20 1973 98.09090909
-15889 2 21 1973 97.5
-16618 2 22 1973 97.5
-16982 2 23 1973 96.90909091
-17347 2 24 1973 96.90909091
-17346 2 25 1973 96.31818182
-17710 2 26 1973 96.31818182
-177 2 27 1973 95.72727273
-541 2 28 1973 96.54545455
-905 3 1 1973 96.54545455
-1270 3 2 1973 97.36363636
-1634 3 3 1973 98.18181818
-1998 3 4 1973 99
-2362 3 5 1973 99
-2727 3 6 1973 99
-3091 3 7 1973 96
-3455 3 8 1973 94
-3819 3 9 1973 91
-4184 3 10 1973 88
-4548 3 11 1973 85
-4912 3 12 1973 83
-5276 3 13 1973 80
-5641 3 14 1973 79
-6005 3 15 1973 78
-6369 3 16 1973 76
-6733 3 17 1973 75
-7098 3 18 1973 74
-7462 3 19 1973 73
-7826 3 20 1973 71
-8190 3 21 1973 70
-8555 3 22 1973 63
-8919 3 23 1973 57
-9283 3 24 1973 50
-9647 3 25 1973 43
-10012 3 26 1973 37
-10376 3 27 1973 30
-10740 3 28 1973 27.40909091
-11104 3 29 1973 24.81818182
-11469 3 30 1973 22.22727273
-11833 3 31 1973 19.63636364
-12197 4 1 1973 17.04545455
-14388 4 2 1973 14.45454545
-14752 4 3 1973 11.86363636
-15116 4 4 1973 9.272727273
-15480 4 5 1973 6.681818182
-15845 4 6 1973 4.090909091
-16574 4 7 1973 0
-16938 4 8 1973 0
-17303 4 9 1973 0
-17302 4 10 1973 0
-17666 4 11 1973 0
-133 4 12 1973 0
-497 4 13 1973 0
-861 4 14 1973 0
-1226 4 15 1973 0
-1590 4 16 1973 0
-1954 4 17 1973 0
-2318 4 18 1973 0
-2683 4 19 1973 0
-3047 4 20 1973 0
-3411 4 21 1973 0
-3775 4 22 1973 0
-4140 4 23 1973 0
-4504 4 24 1973 0
-4868 4 25 1973 0
-5232 4 26 1973 0
-5597 4 27 1973 0
-5961 4 28 1973 0
-6325 4 29 1973 0
-6689 4 30 1973 0
-7054 5 1 1973 0
-7418 5 2 1973 0
-7782 5 3 1973 0
-8146 5 4 1973 0
-8511 5 5 1973 0
-8875 5 6 1973 0
-9239 5 7 1973 0
-9603 5 8 1973 0
-9968 5 9 1973 0
-10332 5 10 1973 0
-10696 5 11 1973 0
-11060 5 12 1973 0
-11425 5 13 1973 0
-11789 5 14 1973 0
-12153 5 15 1973 0
-14344 5 16 1973 0
-14708 5 17 1973 0
-15072 5 18 1973 0
-15436 5 19 1973 0
-15801 5 20 1973 0
-16530 5 21 1973 0
-16894 5 22 1973 0
-17259 5 23 1973 0
-17258 5 24 1973 0
-17622 5 25 1973 0
-89 5 26 1973 0
-453 5 27 1973 0
-817 5 28 1973 0
-1182 5 29 1973 0
-1546 5 30 1973 0
-1910 5 31 1973 0
-1726 12 1 1974 0
-2091 12 2 1974 0
-2455 12 3 1974 0
-2819 12 4 1974 0
-3183 12 5 1974 0
-3548 12 6 1974 0
-3912 12 7 1974 0
-4276 12 8 1974 0
-4640 12 9 1974 0
-5005 12 10 1974 0
-5369 12 11 1974 0
-5733 12 12 1974 0
-6097 12 13 1974 0
-6462 12 14 1974 0
-6826 12 15 1974 0
-7190 12 16 1974 0
-7554 12 17 1974 0
-7919 12 18 1974 0
-8283 12 19 1974 0
-8647 12 20 1974 0
-9011 12 21 1974 0
-9376 12 22 1974 0
-9740 12 23 1974 0
-10104 12 24 1974 0
-10468 12 25 1974 0
-10833 12 26 1974 0
-11197 12 27 1974 0
-11561 12 28 1974 0
-13752 12 29 1974 0
-14116 12 30 1974 0
-14480 12 31 1974 85
-15209 1 1 1974 87
-15574 1 2 1974 88
-16303 1 3 1974 90
-16667 1 4 1974 91
-17032 1 5 1974 93
-17031 1 6 1974 94
-17395 1 7 1974 96
138 1 8 1974 97
-226 1 9 1974 99
-590 1 10 1974 99
-955 1 11 1974 99
-1319 1 12 1974 99
-1683 1 13 1974 99
-2047 1 14 1974 99
-2412 1 15 1974 99
-2776 1 16 1974 99
-3140 1 17 1974 99
-3504 1 18 1974 98
-3869 1 19 1974 98
-4233 1 20 1974 97
-4597 1 21 1974 96
-4961 1 22 1974 96
-5326 1 23 1974 95
-5690 1 24 1974 95.36363636
-6054 1 25 1974 95.36363636
-6418 1 26 1974 95.72727273
-6783 1 27 1974 96.09090909
-7147 1 28 1974 96.09090909
-7511 1 29 1974 96.45454545
-7875 1 30 1974 96.45454545
-8240 1 31 1974 96.45454545
-8604 2 1 1974 97.09090909
-8968 2 2 1974 97.09090909
-9332 2 3 1974 97.72727273
-9697 2 4 1974 98.36363636
-10061 2 5 1974 99
-10425 2 6 1974 99
-10789 2 7 1974 99
-11154 2 8 1974 99
-11518 2 9 1974 99
-11882 2 10 1974 99
-14073 2 11 1974 99
-14437 2 12 1974 99
-14801 2 13 1974 99
-15165 2 14 1974 99
-15530 2 15 1974 98
-16259 2 16 1974 98
-16623 2 17 1974 97
-16988 2 18 1974 97
-16987 2 19 1974 96
-17351 2 20 1974 96
182 2 21 1974 95
-182 2 22 1974 95
-546 2 23 1974 95
-911 2 24 1974 95
-1275 2 25 1974 95
-1639 2 26 1974 95
-2003 2 27 1974 95
-2368 2 28 1974 95
-2732 3 1 1974 96
-3096 3 2 1974 96
-3460 3 3 1974 97
-3825 3 4 1974 98
-4189 3 5 1974 99
-4553 3 6 1974 99
-4917 3 7 1974 99
-5282 3 8 1974 98.45454545
-5646 3 9 1974 98.45454545
-6010 3 10 1974 97.90909091
-6374 3 11 1974 97.90909091
-6739 3 12 1974 97.36363636
-7103 3 13 1974 97.36363636
-7467 3 14 1974 96.81818182
-7831 3 15 1974 95.95454545
-8196 3 16 1974 95.31818182
-8560 3 17 1974 94.45454545
-8924 3 18 1974 93.59090909
-9288 3 19 1974 92.72727273
-9653 3 20 1974 92.09090909
-10017 3 21 1974 91.22727273
-10381 3 22 1974 92.09090909
-10745 3 23 1974 93.81818182
-11110 3 24 1974 94.68181818
-11474 3 25 1974 96.40909091
-11838 3 26 1974 97.27272727
-14029 3 27 1974 99
-14393 3 28 1974 99
-14757 3 29 1974 96
-15121 3 30 1974 94
-15486 3 31 1974 91
-16215 4 1 1974 88
-16579 4 2 1974 85
-16944 4 3 1974 83
-16943 4 4 1974 80
-17307 4 5 1974 83
226 4 6 1974 86
-138 4 7 1974 89
-502 4 8 1974 91
-867 4 9 1974 94
-1231 4 10 1974 97
-1595 4 11 1974 99
-1959 4 12 1974 98.22727273
-2324 4 13 1974 96.68181818
-2688 4 14 1974 95.90909091
-3052 4 15 1974 95.13636364
-3416 4 16 1974 94.36363636
-3781 4 17 1974 92.81818182
-4145 4 18 1974 92.04545455
-4509 4 19 1974 80.81818182
-4873 4 20 1974 69.27272727
-5238 4 21 1974 58.04545455
-5602 4 22 1974 45.81818182
-5966 4 23 1974 34.59090909
-6330 4 24 1974 23.04545455
-6695 4 25 1974 11.81818182
-7059 4 26 1974 15.54545455
-7423 4 27 1974 19.27272727
-7787 4 28 1974 23
-8152 4 29 1974 26.31818182
-8516 4 30 1974 30.04545455
-8880 5 1 1974 33.77272727
-9244 5 2 1974 37.5
-9609 5 3 1974 0
-9973 5 4 1974 0
-10337 5 5 1974 0
-10701 5 6 1974 0
-11066 5 7 1974 0
-11430 5 8 1974 0
-11794 5 9 1974 0
-13985 5 10 1974 0
-14349 5 11 1974 0
-14713 5 12 1974 0
-15077 5 13 1974 0
-15442 5 14 1974 0
-16171 5 15 1974 0
-16535 5 16 1974 0
-16900 5 17 1974 0
-16899 5 18 1974 0
-17263 5 19 1974 0
270 5 20 1974 0
-94 5 21 1974 0
-458 5 22 1974 0
-823 5 23 1974 0
-1187 5 24 1974 0
-1551 5 25 1974 0
-1915 5 26 1974 0
-2280 5 27 1974 0
-2644 5 28 1974 0
-3008 5 29 1974 0
-3372 5 30 1974 0
-3737 5 31 1974 0
-3553 12 1 1975 0
-3917 12 2 1975 0
-4281 12 3 1975 0
-4646 12 4 1975 0
-5010 12 5 1975 0
-5374 12 6 1975 0
-5738 12 7 1975 0
-6103 12 8 1975 0
-6467 12 9 1975 0
-6831 12 10 1975 0
-7195 12 11 1975 0
-7560 12 12 1975 0
-7924 12 13 1975 0
-8288 12 14 1975 0
-8652 12 15 1975 0
-9017 12 16 1975 0
-9381 12 17 1975 0
-9745 12 18 1975 0
-10109 12 19 1975 0
-10474 12 20 1975 0
-10838 12 21 1975 0
-11202 12 22 1975 0
-13393 12 23 1975 0
-13757 12 24 1975 0
-14121 12 25 1975 0
-14485 12 26 1975 0
-14850 12 27 1975 0
-15579 12 28 1975 0
-15943 12 29 1975 0
-16308 12 30 1975 0
-16307 12 31 1975 0
-17036 1 1 1975 0
497 1 2 1975 0
133 1 3 1975 3.727272727
-231 1 4 1975 7.318181818
-596 1 5 1975 11.04545455
-960 1 6 1975 14.63636364
-1324 1 7 1975 18.36363636
-1688 1 8 1975 21.95454545
-2053 1 9 1975 25.68181818
-2417 1 10 1975 34.18181818
-2781 1 11 1975 42.31818182
-3145 1 12 1975 50.81818182
-3510 1 13 1975 58.95454545
-3874 1 14 1975 67.45454545
-4238 1 15 1975 75.59090909
-4602 1 16 1975 83.31818182
-4967 1 17 1975 84.59090909
-5331 1 18 1975 84.86363636
-5695 1 19 1975 86.13636364
-6059 1 20 1975 87.18181818
-6424 1 21 1975 88.45454545
-6788 1 22 1975 88.72727273
-7152 1 23 1975 90
-7516 1 24 1975 90.77272727
-7881 1 25 1975 92.45454545
-8245 1 26 1975 93.22727273
-8609 1 27 1975 94.95454545
-8973 1 28 1975 95.72727273
-9338 1 29 1975 97.40909091
-9702 1 30 1975 97.22727273
-10066 1 31 1975 97.5
-10430 2 1 1975 97.72727273
-10795 2 2 1975 98
-11159 2 3 1975 98.27272727
-11523 2 4 1975 98.54545455
-13714 2 5 1975 98.77272727
-14078 2 6 1975 99
-14442 2 7 1975 99
-14806 2 8 1975 99
-15171 2 9 1975 99
-15900 2 10 1975 99
-16264 2 11 1975 99
-16629 2 12 1975 99
-16628 2 13 1975 99
-16992 2 14 1975 98.63636364
541 2 15 1975 98.27272727
177 2 16 1975 97.90909091
-187 2 17 1975 97.54545455
-552 2 18 1975 97.18181818
-916 2 19 1975 96.81818182
-1280 2 20 1975 96.45454545
-1644 2 21 1975 96.59090909
-2009 2 22 1975 96.5
-2373 2 23 1975 96.63636364
-2737 2 24 1975 96.77272727
-3101 2 25 1975 96.90909091
-3466 2 26 1975 96.81818182
-3830 2 27 1975 96.95454545
-4194 2 28 1975 97.18181818
NA NA NA NA 97.63636364
-4924 3 1 1975 97.86363636
-5288 3 2 1975 98.31818182
-5652 3 3 1975 98.54545455
-6016 3 4 1975 99
-6381 3 5 1975 99
-6745 3 6 1975 98.90909091
-7109 3 7 1975 98.90909091
-7473 3 8 1975 98.81818182
-7838 3 9 1975 98.81818182
-8202 3 10 1975 98.72727273
-8566 3 11 1975 98.72727273
-8930 3 12 1975 98.63636364
-9295 3 13 1975 92.72727273
-9659 3 14 1975 87.72727273
-10023 3 15 1975 81.81818182
-10387 3 16 1975 76.81818182
-10752 3 17 1975 70.90909091
-11116 3 18 1975 65.90909091
-11480 3 19 1975 60
-13671 3 20 1975 53.27272727
-14035 3 21 1975 46.45454545
-14399 3 22 1975 39.72727273
-14763 3 23 1975 33.90909091
-15128 3 24 1975 27.18181818
-15857 3 25 1975 20.36363636
-16221 3 26 1975 13.54545455
-16586 3 27 1975 24.18181818
-16585 3 28 1975 34.90909091
-16949 3 29 1975 45.54545455
584 3 30 1975 55.72727273
220 3 31 1975 66.36363636
-144 4 1 1975 77.09090909
-509 4 2 1975 87.72727273
-873 4 3 1975 78.22727273
-1237 4 4 1975 69.27272727
-1601 4 5 1975 59.77272727
-1966 4 6 1975 50.68181818
-2330 4 7 1975 41.18181818
-2694 4 8 1975 32.22727273
-3058 4 9 1975 22.5
-3423 4 10 1975 19.31818182
-3787 4 11 1975 16.13636364
-4151 4 12 1975 12.95454545
-4515 4 13 1975 9.545454545
-4880 4 14 1975 6.363636364
-5244 4 15 1975 3.181818182
-5608 4 16 1975 0
-5972 4 17 1975 0
-6337 4 18 1975 0
-6701 4 19 1975 0
-7065 4 20 1975 0
-7429 4 21 1975 0
-7794 4 22 1975 0
-8158 4 23 1975 0
-8522 4 24 1975 0
-8886 4 25 1975 0
-9251 4 26 1975 0
-9615 4 27 1975 0
-9979 4 28 1975 0
-10343 4 29 1975 0
-10708 4 30 1975 0
-11072 5 1 1975 0
-11436 5 2 1975 0
-13627 5 3 1975 0
-13991 5 4 1975 0
-14355 5 5 1975 0
-14719 5 6 1975 0
-15084 5 7 1975 0
-15813 5 8 1975 0
-16177 5 9 1975 0
-16542 5 10 1975 0
-16541 5 11 1975 0
-16905 5 12 1975 0
628 5 13 1975 0
264 5 14 1975 0
-100 5 15 1975 0
-465 5 16 1975 0
-829 5 17 1975 0
-1193 5 18 1975 0
-1557 5 19 1975 0
-1922 5 20 1975 0
-2286 5 21 1975 0
-2650 5 22 1975 0
-3014 5 23 1975 0
-3379 5 24 1975 0
-3743 5 25 1975 0
-4107 5 26 1975 0
-4471 5 27 1975 0
-4836 5 28 1975 0
-5200 5 29 1975 0
-5564 5 30 1975 0
-5378 12 1 1976 0
-5743 12 2 1976 0
-6107 12 3 1976 0
-6471 12 4 1976 0
-6835 12 5 1976 0
-7200 12 6 1976 0
-7564 12 7 1976 0
-7928 12 8 1976 0
-8292 12 9 1976 0
-8657 12 10 1976 0
-9021 12 11 1976 0
-9385 12 12 1976 0
-9749 12 13 1976 0
-10114 12 14 1976 0
-10478 12 15 1976 0
-10842 12 16 1976 0
-13033 12 17 1976 0
-13397 12 18 1976 0
-13761 12 19 1976 0
-14125 12 20 1976 0
-14490 12 21 1976 0
-15219 12 22 1976 0
-15583 12 23 1976 85
-15948 12 24 1976 74.13636364
-15947 12 25 1976 62.31818182
-16311 12 26 1976 51.45454545
1222 12 27 1976 39.68181818
858 12 28 1976 28.81818182
494 12 29 1976 17
129 12 30 1976 6.136363636
-235 12 31 1976 9.5
-965 1 1 1976 12.90909091
-1329 1 2 1976 16.27272727
-1694 1 3 1976 19.40909091
-2058 1 4 1976 22.77272727
-2422 1 5 1976 26.18181818
-2786 1 6 1976 29.54545455
-3151 1 7 1976 39
-3515 1 8 1976 48.45454545
-3879 1 9 1976 57.90909091
-4243 1 10 1976 66.63636364
-4608 1 11 1976 76.09090909
-4972 1 12 1976 85.54545455
-5336 1 13 1976 95
-5700 1 14 1976 94
-6065 1 15 1976 94
-6429 1 16 1976 93
-6793 1 17 1976 92
-7157 1 18 1976 91
-7522 1 19 1976 91
-7886 1 20 1976 90
-8250 1 21 1976 90.04545455
-8614 1 22 1976 90.77272727
-8979 1 23 1976 90.81818182
-9343 1 24 1976 91.22727273
-9707 1 25 1976 91.27272727
-10071 1 26 1976 92
-10436 1 27 1976 91.36363636
-10800 1 28 1976 92.45454545
-11164 1 29 1976 93.40909091
-13355 1 30 1976 94.5
-13719 1 31 1976 95.27272727
-14083 2 1 1976 96.36363636
-14447 2 2 1976 97.31818182
-14812 2 3 1976 98.27272727
-15541 2 4 1976 97.81818182
-15905 2 5 1976 97.22727273
-16270 2 6 1976 96.77272727
-16269 2 7 1976 96.36363636
-16633 2 8 1976 95.90909091
900 2 9 1976 95.31818182
536 2 10 1976 94.72727273
172 2 11 1976 94.54545455
-193 2 12 1976 95.13636364
-557 2 13 1976 94.95454545
-921 2 14 1976 95.5
-1285 2 15 1976 95.31818182
-1650 2 16 1976 95.90909091
-2014 2 17 1976 95.72727273
-2378 2 18 1976 93.36363636
-2742 2 19 1976 90.40909091
-3107 2 20 1976 88.04545455
-3471 2 21 1976 85.90909091
-3835 2 22 1976 83.54545455
-4199 2 23 1976 80.59090909
-4564 2 24 1976 77.63636364
-4928 2 25 1976 78.90909091
-5292 2 26 1976 80.09090909
-5656 2 27 1976 81.36363636
-6021 2 28 1976 82.54545455
-6384 3 1 1976 83.81818182
-6748 3 2 1976 85
-7112 3 3 1976 86.18181818
-7477 3 4 1976 76.59090909
-7841 3 5 1976 66.86363636
-8205 3 6 1976 57.27272727
-8569 3 7 1976 47.54545455
-8934 3 8 1976 37.95454545
-9298 3 9 1976 28.22727273
-9662 3 10 1976 18.63636364
-10026 3 11 1976 17.90909091
-10391 3 12 1976 17.09090909
-10755 3 13 1976 16.36363636
-11119 3 14 1976 15.90909091
-13310 3 15 1976 15.18181818
-13674 3 16 1976 14.36363636
-14038 3 17 1976 13.54545455
-14402 3 18 1976 13
-14767 3 19 1976 12.36363636
-15496 3 20 1976 11.81818182
-15860 3 21 1976 11.27272727
-16225 3 22 1976 10.72727273
-16224 3 23 1976 10.09090909
-16588 3 24 1976 9.545454545
945 3 25 1976 7.909090909
581 3 26 1976 7.181818182
217 3 27 1976 5.545454545
-148 3 28 1976 4
-512 3 29 1976 2.363636364
-876 3 30 1976 1.636363636
-1240 3 31 1976 0
-1605 4 1 1976 0
-1969 4 2 1976 0
-2333 4 3 1976 0
-2697 4 4 1976 0
-3062 4 5 1976 0
-3426 4 6 1976 0
-3790 4 7 1976 0
-4154 4 8 1976 0
-4519 4 9 1976 0
-4883 4 10 1976 0
-5247 4 11 1976 0
-5611 4 12 1976 0
-5976 4 13 1976 0
-6340 4 14 1976 0
-6704 4 15 1976 0
-7068 4 16 1976 0
-7433 4 17 1976 0
-7797 4 18 1976 0
-8161 4 19 1976 0
-8525 4 20 1976 0
-8890 4 21 1976 0
-9254 4 22 1976 0
-9618 4 23 1976 0
-9982 4 24 1976 0
-10347 4 25 1976 0
-10711 4 26 1976 0
-11075 4 27 1976 0
-13266 4 28 1976 0
-13630 4 29 1976 0
-13994 4 30 1976 0
-14358 5 1 1976 0
-14723 5 2 1976 0
-15452 5 3 1976 0
-15816 5 4 1976 0
-16181 5 5 1976 0
-16180 5 6 1976 0
-16544 5 7 1976 0
989 5 8 1976 0
625 5 9 1976 0
261 5 10 1976 0
-104 5 11 1976 0
-468 5 12 1976 0
-832 5 13 1976 0
-1196 5 14 1976 0
-1561 5 15 1976 0
-1925 5 16 1976 0
-2289 5 17 1976 0
-2653 5 18 1976 0
-3018 5 19 1976 0
-3382 5 20 1976 0
-3746 5 21 1976 0
-4110 5 22 1976 0
-4475 5 23 1976 0
-4839 5 24 1976 0
-5203 5 25 1976 0
-5567 5 26 1976 0
-5932 5 27 1976 0
-6296 5 28 1976 0
-6660 5 29 1976 0
-7024 5 30 1976 0
-7389 5 31 1976 0
-7205 12 1 1977 0
-7569 12 2 1977 0
-7933 12 3 1977 0
-8298 12 4 1977 0
-8662 12 5 1977 0
-9026 12 6 1977 0
-9390 12 7 1977 0
-9755 12 8 1977 0
-10119 12 9 1977 0
-10483 12 10 1977 0
-12674 12 11 1977 0
-13038 12 12 1977 0
-13402 12 13 1977 0
-13766 12 14 1977 0
-14131 12 15 1977 0
-14860 12 16 1977 86.81818182
-15224 12 17 1977 88.36363636
-15589 12 18 1977 88.95454545
-15588 12 19 1977 90.5
-15952 12 20 1977 92
1581 12 21 1977 93.54545455
1217 12 22 1977 94.13636364
853 12 23 1977 94.72727273
488 12 24 1977 94.13636364
124 12 25 1977 93.5
-240 12 26 1977 92.90909091
-604 12 27 1977 92.27272727
-969 12 28 1977 91.68181818
-1333 12 29 1977 91.04545455
-1697 12 30 1977 90.45454545
-2061 12 31 1977 91.18181818
-2791 1 1 1977 92.36363636
-3155 1 2 1977 93.09090909
-3519 1 3 1977 94.18181818
-3883 1 4 1977 94.90909091
-4248 1 5 1977 96.09090909
-4612 1 6 1977 96.81818182
-4976 1 7 1977 96.36363636
-5340 1 8 1977 96.36363636
-5705 1 9 1977 95.90909091
-6069 1 10 1977 95.45454545
-6433 1 11 1977 95.45454545
-6797 1 12 1977 95
-7162 1 13 1977 94.36363636
-7526 1 14 1977 93.72727273
-7890 1 15 1977 93.09090909
-8254 1 16 1977 92.13636364
-8619 1 17 1977 91.5
-8983 1 18 1977 90.86363636
-9347 1 19 1977 90.22727273
-9711 1 20 1977 91.86363636
-10076 1 21 1977 92.81818182
-10440 1 22 1977 94.45454545
-10804 1 23 1977 95.77272727
-12995 1 24 1977 97.40909091
-13359 1 25 1977 98.36363636
-13723 1 26 1977 99
-14087 1 27 1977 99
-14452 1 28 1977 99
-15181 1 29 1977 99
-15545 1 30 1977 99
-15910 1 31 1977 99
-15909 2 1 1977 99
-16273 2 2 1977 99
1260 2 3 1977 99
896 2 4 1977 99
532 2 5 1977 99
167 2 6 1977 99
-197 2 7 1977 99
-561 2 8 1977 99
-925 2 9 1977 99
-1290 2 10 1977 99
-1654 2 11 1977 99
-2018 2 12 1977 99
-2382 2 13 1977 99
-2747 2 14 1977 99
-3111 2 15 1977 99
-3475 2 16 1977 99
-3839 2 17 1977 99
-4204 2 18 1977 99
-4568 2 19 1977 99
-4932 2 20 1977 99
-5296 2 21 1977 99
-5661 2 22 1977 99
-6025 2 23 1977 99
-6389 2 24 1977 99
-6753 2 25 1977 99
-7118 2 26 1977 99
-7482 2 27 1977 99
-7846 2 28 1977 99
-8210 3 1 1977 99
-8575 3 2 1977 99
-8939 3 3 1977 98.13636364
-9303 3 4 1977 96.40909091
-9667 3 5 1977 95.54545455
-10032 3 6 1977 94.68181818
-10396 3 7 1977 93.81818182
-10760 3 8 1977 92.09090909
-12951 3 9 1977 91.22727273
-13315 3 10 1977 92.09090909
-13679 3 11 1977 93.81818182
-14043 3 12 1977 94.68181818
-14408 3 13 1977 96.40909091
-15137 3 14 1977 97.27272727
-15501 3 15 1977 99
-15866 3 16 1977 99
-15865 3 17 1977 95.36363636
-16229 3 18 1977 91.72727273
1304 3 19 1977 88.09090909
940 3 20 1977 83.54545455
576 3 21 1977 79.90909091
211 3 22 1977 76.27272727
-153 3 23 1977 72.63636364
-517 3 24 1977 65.04545455
-881 3 25 1977 56.63636364
-1246 3 26 1977 49.04545455
-1610 3 27 1977 41.45454545
-1974 3 28 1977 33.86363636
-2338 3 29 1977 25.45454545
-2703 3 30 1977 17.81818182
-3067 3 31 1977 18.86363636
-3431 4 1 1977 20.04545455
-3795 4 2 1977 21.09090909
-4160 4 3 1977 22.18181818
-4524 4 4 1977 23.22727273
-4888 4 5 1977 24.40909091
-5252 4 6 1977 25.45454545
-5617 4 7 1977 25.45454545
-5981 4 8 1977 25.45454545
-6345 4 9 1977 25.45454545
-6709 4 10 1977 25.45454545
-7074 4 11 1977 25.45454545
-7438 4 12 1977 25.45454545
-7802 4 13 1977 25.45454545
-8166 4 14 1977 23.31818182
-8531 4 15 1977 21.27272727
-8895 4 16 1977 19.13636364
-9259 4 17 1977 17.22727273
-9623 4 18 1977 15.09090909
-9988 4 19 1977 13.04545455
-10352 4 20 1977 10.90909091
-10716 4 21 1977 10.09090909
-12907 4 22 1977 9.181818182
-13271 4 23 1977 8.363636364
-13635 4 24 1977 7.545454545
-13999 4 25 1977 6.727272727
-14364 4 26 1977 5.818181818
-15093 4 27 1977 5
-15457 4 28 1977 5
-15822 4 29 1977 5
-15821 4 30 1977 5
-16185 5 1 1977 5
1348 5 2 1977 5
984 5 3 1977 5
620 5 4 1977 5
255 5 5 1977 0
-109 5 6 1977 0
-473 5 7 1977 0
-837 5 8 1977 0
-1202 5 9 1977 0
-1566 5 10 1977 0
-1930 5 11 1977 0
-2294 5 12 1977 0
-2659 5 13 1977 0
-3023 5 14 1977 0
-3387 5 15 1977 0
-3751 5 16 1977 0
-4116 5 17 1977 0
-4480 5 18 1977 0
-4844 5 19 1977 0
-5208 5 20 1977 0
-5573 5 21 1977 0
-5937 5 22 1977 0
-6301 5 23 1977 0
-6665 5 24 1977 0
-7030 5 25 1977 0
-7394 5 26 1977 0
-7758 5 27 1977 0
-8122 5 28 1977 0
-8487 5 29 1977 0
-8851 5 30 1977 0
-9215 5 31 1977 0
-9031 12 1 1978 0
-9396 12 2 1978 0
-9760 12 3 1978 0
-10124 12 4 1978 0
-12315 12 5 1978 0
-12679 12 6 1978 0
-13043 12 7 1978 0
-13407 12 8 1978 0
-13772 12 9 1978 0
-14501 12 10 1978 0
-14865 12 11 1978 0
-15230 12 12 1978 0
-15229 12 13 1978 0
-15593 12 14 1978 0
1940 12 15 1978 0
1576 12 16 1978 0
1212 12 17 1978 0
847 12 18 1978 0
483 12 19 1978 0
119 12 20 1978 0
-245 12 21 1978 16.59090909
-610 12 22 1978 26.86363636
-974 12 23 1978 36.36363636
-1338 12 24 1978 46.63636364
-1702 12 25 1978 56.77272727
-2067 12 26 1978 67.04545455
-2431 12 27 1978 76.54545455
-2795 12 28 1978 86.81818182
-3159 12 29 1978 87.09090909
-3524 12 30 1978 86.5
-3888 12 31 1978 86.77272727
-4617 1 1 1978 87.09090909
-4981 1 2 1978 87.36363636
-5346 1 3 1978 86.77272727
-5710 1 4 1978 86.18181818
-6074 1 5 1978 86.59090909
-6438 1 6 1978 87.68181818
-6803 1 7 1978 88.09090909
-7167 1 8 1978 89.04545455
-7531 1 9 1978 89.45454545
-7895 1 10 1978 90.54545455
-8260 1 11 1978 90.95454545
-8624 1 12 1978 92.45454545
-8988 1 13 1978 93.13636364
-9352 1 14 1978 94.63636364
-9717 1 15 1978 96.13636364
-10081 1 16 1978 97.63636364
-10445 1 17 1978 98.31818182
-12636 1 18 1978 99
-13000 1 19 1978 98.72727273
-13364 1 20 1978 98.72727273
-13728 1 21 1978 98.45454545
